Order Id,order date (DateOrders),Order Year,Order Month,Order Quarter,Sales,Order Profit Per Order,Benefit per order,Order Item Discount,Order Item Product Price,Order Item Quantity,Profit Margin,Customer Id,Customer Segment,Category Name,Product Name,Market,Order Region,Order Country,Shipping Mode,Delivery Status,Days for shipping (real),Days for shipment (scheduled),Shipping Delay,Late_delivery_risk,On-Time Delivery,Latitude,Longitude
19626,14-10-2015 11:30,2015,10,2015Q4,110,4.070000172,4.070000172,0,22,5,0.037000002,552,Corporate,Hockey,Nike Dri-FIT Crew Sock 6 Pack,Europe,Western Europe,Alemania,Standard Class,Advance shipping,2,4,-2,0,Yes,34.07881928,-117.9346695
19545,13-10-2015 07:08,2015,10,2015Q4,44,9.380000114,9.380000114,7.920000076,22,2,0.213181821,10862,Consumer,Hockey,Nike Dri-FIT Crew Sock 6 Pack,Europe,Southern Europe,Portugal,Standard Class,Late delivery,6,4,2,1,No,37.96255875,-121.3061829
19315,,,,NaT,88,23.95999908,23.95999908,22,22,4,0.272272717,11326,Consumer,Hockey,Nike Dri-FIT Crew Sock 6 Pack,Europe,Northern Europe,Reino Unido,Second Class,Late delivery,6,2,4,1,No,34.02769089,-118.2007599
19191,,,,NaT,44,16.89999962,16.89999962,8.800000191,22,2,0.3840909,7423,Consumer,Hockey,Nike Dri-FIT Crew Sock 6 Pack,Europe,Western Europe,Países Bajos,Standard Class,Advance shipping,2,4,-2,0,Yes,41.48012161,-81.7350769
19111,,,,NaT,44,9.899999619,9.899999619,11,22,2,0.224999991,9603,Consumer,Hockey,Nike Dri-FIT Crew Sock 6 Pack,Europe,Western Europe,Francia,Standard Class,Advance shipping,2,4,-2,0,Yes,37.28808594,-121.9490814
18664,30-09-2015 10:28,2015,9,2015Q3,22,6.119999886,6.119999886,2.859999895,22,1,0.278181813,11917,Corporate,Hockey,Nike Dri-FIT Crew Sock 6 Pack,Europe,Western Europe,Francia,Standard Class,Late delivery,5,4,1,1,No,18.29064941,-66.3706131
18405,26-09-2015 15:44,2015,9,2015Q3,22,8.420000076,8.420000076,3.299999952,22,1,0.382727276,7186,Consumer,Hockey,Nike Dri-FIT Crew Sock 6 Pack,Europe,Northern Europe,Reino Unido,Standard Class,Late delivery,6,4,2,1,No,18.22509003,-66.3706131
18120,22-09-2015 11:53,2015,9,2015Q3,66,-3.5,-3.5,6.599999905,22,3,-0.053030303,10821,Consumer,Hockey,Nike Dri-FIT Crew Sock 6 Pack,Europe,Southern Europe,España,Standard Class,Late delivery,6,4,2,1,No,40.04056168,-74.15887451
17453,,,,NaT,66,26.13999939,26.13999939,7.920000076,22,3,0.396060597,8835,Corporate,Hockey,Nike Dri-FIT Crew Sock 6 Pack,Europe,Western Europe,Francia,Standard Class,Shipping on time,4,4,0,0,Yes,29.53325272,-95.66982269
17304,,,,NaT,22,5.909999847,5.909999847,3.519999981,22,1,0.268636357,4474,Consumer,Hockey,Nike Dri-FIT Crew Sock 6 Pack,Europe,Western Europe,Alemania,Standard Class,Late delivery,5,4,1,1,No,18.21162605,-66.3706131
17108,,,,NaT,66,25.26000023,25.26000023,8.579999924,22,3,0.382727276,7881,Corporate,Hockey,Nike Dri-FIT Crew Sock 6 Pack,Europe,Southern Europe,España,Standard Class,Shipping on time,4,4,0,0,Yes,38.55492783,-90.26950073
17056,,,,NaT,44,7.829999924,7.829999924,0,22,2,0.177954544,2229,Corporate,Hockey,Nike Dri-FIT Crew Sock 6 Pack,Europe,Southern Europe,España,Standard Class,Advance shipping,2,4,-2,0,Yes,18.2539711,-66.37059784
17013,,,,NaT,110,28.30999947,28.30999947,1.100000024,22,5,0.257363632,793,Consumer,Hockey,Nike Dri-FIT Crew Sock 6 Pack,Europe,Northern Europe,Reino Unido,Standard Class,Shipping on time,4,4,0,0,Yes,32.8915062,-96.73091888
16721,,,,NaT,110,6.789999962,6.789999962,2.200000048,22,5,0.061727272,4029,Corporate,Hockey,Nike Dri-FIT Crew Sock 6 Pack,Europe,Western Europe,Francia,Standard Class,Advance shipping,2,4,-2,0,Yes,37.16918945,-76.54801178
16707,,,,NaT,110,29.87999916,29.87999916,3.299999952,22,5,0.271636356,913,Consumer,Hockey,Nike Dri-FIT Crew Sock 6 Pack,Europe,Western Europe,Austria,Standard Class,Advance shipping,3,4,-1,0,Yes,18.22761536,-66.04359436
16367,27-08-2015 21:44,2015,8,2015Q3,88,15.39999962,15.39999962,0,22,4,0.174999996,633,Home Office,Hockey,Nike Dri-FIT Crew Sock 6 Pack,Europe,Western Europe,Alemania,Standard Class,Advance shipping,3,4,-1,0,Yes,18.02529907,-66.61304474
16362,27-08-2015 19:59,2015,8,2015Q3,110,7.389999866,7.389999866,4.400000095,22,5,0.067181817,2608,Consumer,Hockey,Nike Dri-FIT Crew Sock 6 Pack,Europe,Western Europe,Francia,Standard Class,Advance shipping,3,4,-1,0,Yes,40.0032196,-75.20815277
16292,26-08-2015 19:27,2015,8,2015Q3,66,18.22999954,18.22999954,9.899999619,22,3,0.276212114,217,Corporate,Hockey,Nike Dri-FIT Crew Sock 6 Pack,Europe,Western Europe,Alemania,Standard Class,Shipping canceled,3,4,-1,0,Yes,18.24755859,-66.02539063
16238,26-08-2015 00:32,2015,8,2015Q3,66,19.39999962,19.39999962,10.56000042,22,3,0.293939388,9316,Consumer,Hockey,Nike Dri-FIT Crew Sock 6 Pack,Europe,Southern Europe,Italia,Standard Class,Shipping on time,4,4,0,0,Yes,18.21944618,-66.37057495
16221,25-08-2015 18:35,2015,8,2015Q3,88,0.870000005,0.870000005,0.879999995,22,4,0.009886364,6766,Consumer,Hockey,Nike Dri-FIT Crew Sock 6 Pack,Europe,Western Europe,Francia,Second Class,Shipping on time,2,2,0,0,Yes,38.74266434,-76.9917984
15692,18-08-2015 01:15,2015,8,2015Q3,22,-15.21000004,-15.21000004,3.74000001,22,1,-0.691363638,7795,Corporate,Hockey,Nike Dri-FIT Crew Sock 6 Pack,Europe,Western Europe,Francia,Standard Class,Advance shipping,3,4,-1,0,Yes,21.30562019,-157.8386993
15507,15-08-2015 08:26,2015,8,2015Q3,88,10.77999973,10.77999973,1.75999999,22,4,0.122499997,3503,Corporate,Hockey,Nike Dri-FIT Crew Sock 6 Pack,Europe,Southern Europe,Italia,Standard Class,Advance shipping,3,4,-1,0,Yes,39.92321014,-75.16308594
15307,,,,NaT,88,29.87999916,29.87999916,2.640000105,22,4,0.339545445,204,Consumer,Hockey,Nike Dri-FIT Crew Sock 6 Pack,Europe,Western Europe,Alemania,Standard Class,Advance shipping,3,4,-1,0,Yes,36.01686096,-115.1588364
15281,,,,NaT,22,8.119999886,8.119999886,3.960000038,22,1,0.369090904,7010,Home Office,Hockey,Nike Dri-FIT Crew Sock 6 Pack,Europe,Western Europe,Austria,Standard Class,Advance shipping,2,4,-2,0,Yes,18.28532028,-66.37062836
15132,,,,NaT,66,9.31000042,9.31000042,11.22000027,22,3,0.141060612,5495,Home Office,Hockey,Nike Dri-FIT Crew Sock 6 Pack,Europe,Southern Europe,Italia,Standard Class,Advance shipping,3,4,-1,0,Yes,18.2146225,-66.3706131
15069,,,,NaT,110,7.840000153,7.840000153,5.5,22,5,0.071272729,6645,Consumer,Hockey,Nike Dri-FIT Crew Sock 6 Pack,Europe,Western Europe,Alemania,Second Class,Late delivery,5,2,3,1,No,18.25978088,-66.37060547
14933,,,,NaT,22,1.549999952,1.549999952,4.400000095,22,1,0.070454543,9933,Home Office,Hockey,Nike Dri-FIT Crew Sock 6 Pack,Europe,Western Europe,Francia,First Class,Late delivery,2,1,1,1,No,39.49591446,-98.98998261
14837,,,,NaT,110,32.54000092,32.54000092,6.050000191,22,5,0.29581819,1948,Consumer,Hockey,Nike Dri-FIT Crew Sock 6 Pack,Europe,Western Europe,Alemania,Second Class,Late delivery,3,2,1,1,No,18.258358,-66.37052918
14805,,,,NaT,66,18.94000053,18.94000053,11.88000011,22,3,0.286969705,2552,Consumer,Hockey,Nike Dri-FIT Crew Sock 6 Pack,Europe,Northern Europe,Reino Unido,Standard Class,Late delivery,6,4,2,1,No,42.03620529,-87.96143341
14692,,,,NaT,110,34.58000183,34.58000183,7.699999809,22,5,0.314363653,2313,Consumer,Hockey,Nike Dri-FIT Crew Sock 6 Pack,Europe,Western Europe,Países Bajos,Standard Class,Advance shipping,3,4,-1,0,Yes,33.5163269,-111.9261703
14066,25-07-2015 07:35,2015,7,2015Q3,22,-4.46999979,-4.46999979,5.5,22,1,-0.203181809,10334,Consumer,Hockey,Nike Dri-FIT Crew Sock 6 Pack,Europe,Northern Europe,Reino Unido,Standard Class,Advance shipping,2,4,-2,0,Yes,41.06725693,-83.53536987
14066,25-07-2015 07:35,2015,7,2015Q3,44,-29.04999924,-29.04999924,0.439999998,22,2,-0.660227255,10334,Consumer,Hockey,Nike Dri-FIT Crew Sock 6 Pack,Europe,Northern Europe,Reino Unido,Standard Class,Advance shipping,2,4,-2,0,Yes,41.06725693,-83.53536987
13558,17-07-2015 21:37,2015,7,2015Q3,66,25.87000084,25.87000084,13.19999981,22,3,0.39196971,4564,Consumer,Hockey,Nike Dri-FIT Crew Sock 6 Pack,Europe,Western Europe,Francia,First Class,Late delivery,2,1,1,1,No,35.21258926,-80.79562378
13542,17-07-2015 16:00,2015,7,2015Q3,22,-15.39999962,-15.39999962,0,22,1,-0.699999983,1553,Consumer,Hockey,Nike Dri-FIT Crew Sock 6 Pack,Europe,Southern Europe,Italia,Standard Class,Advance shipping,3,4,-1,0,Yes,37.82341003,-122.2414322
13507,17-07-2015 03:45,2015,7,2015Q3,66,16.72999954,16.72999954,16.5,22,3,0.253484842,928,Consumer,Hockey,Nike Dri-FIT Crew Sock 6 Pack,Europe,Southern Europe,España,Standard Class,Advance shipping,3,4,-1,0,Yes,37.76897812,-122.3891907
13397,15-07-2015 13:12,2015,7,2015Q3,110,35.04000092,35.04000092,9.899999619,22,5,0.318545463,102,Corporate,Hockey,Nike Dri-FIT Crew Sock 6 Pack,Europe,Western Europe,Alemania,First Class,Late delivery,2,1,1,1,No,18.22758102,-66.04357147
13391,15-07-2015 11:06,2015,7,2015Q3,22,-16.70999908,-16.70999908,0.219999999,22,1,-0.759545413,434,Consumer,Hockey,Nike Dri-FIT Crew Sock 6 Pack,Europe,Western Europe,Alemania,Standard Class,Advance shipping,2,4,-2,0,Yes,18.22408485,-66.04712677
13326,14-07-2015 12:20,2015,7,2015Q3,44,16.8199997,16.8199997,0.879999995,22,2,0.38227272,2199,Corporate,Hockey,Nike Dri-FIT Crew Sock 6 Pack,Europe,Western Europe,Francia,First Class,Late delivery,2,1,1,1,No,18.28449631,-66.37060547
12374,30-06-2015 14:48,2015,6,2015Q2,66,9.899999619,9.899999619,0,22,3,0.149999994,6828,Home Office,Hockey,Nike Dri-FIT Crew Sock 6 Pack,Europe,Northern Europe,Reino Unido,First Class,Late delivery,2,1,1,1,No,40.70602036,-74.08685303
12358,30-06-2015 09:12,2015,6,2015Q2,66,31.36000061,31.36000061,0.660000026,22,3,0.475151524,5943,Corporate,Hockey,Nike Dri-FIT Crew Sock 6 Pack,Europe,Western Europe,Francia,Second Class,Late delivery,4,2,2,1,No,18.277071,-66.37057495
12173,27-06-2015 16:23,2015,6,2015Q2,88,5.239999771,5.239999771,3.519999981,22,4,0.059545452,7651,Consumer,Hockey,Nike Dri-FIT Crew Sock 6 Pack,Europe,Southern Europe,España,Standard Class,Shipping on time,4,4,0,0,Yes,38.41569519,-121.4185638
11942,24-06-2015 07:27,2015,6,2015Q2,44,17.5,17.5,1.320000052,22,2,0.397727273,8862,Consumer,Hockey,Nike Dri-FIT Crew Sock 6 Pack,Europe,Western Europe,Francia,Standard Class,Advance shipping,3,4,-1,0,Yes,39.99208069,-82.02707672
11825,22-06-2015 14:28,2015,6,2015Q2,66,29.11000061,29.11000061,1.320000052,22,3,0.441060615,11090,Consumer,Hockey,Nike Dri-FIT Crew Sock 6 Pack,Europe,Western Europe,Alemania,Same Day,Late delivery,1,0,1,1,No,43.20556259,-123.3465195
11810,22-06-2015 09:13,2015,6,2015Q2,44,-60.52999878,-60.52999878,1.75999999,22,2,-1.37568179,12178,Consumer,Hockey,Nike Dri-FIT Crew Sock 6 Pack,Europe,Western Europe,Suiza,Standard Class,Late delivery,6,4,2,1,No,32.82715988,-97.00611877
11464,17-06-2015 07:59,2015,6,2015Q2,88,9.449999809,9.449999809,4.400000095,22,4,0.107386361,11413,Home Office,Hockey,Nike Dri-FIT Crew Sock 6 Pack,Europe,Western Europe,Alemania,Second Class,Late delivery,5,2,3,1,No,34.02620316,-84.34632111
11289,14-06-2015 18:41,2015,6,2015Q2,66,-48.02000046,-48.02000046,1.980000019,22,3,-0.727575765,151,Consumer,Hockey,Nike Dri-FIT Crew Sock 6 Pack,Europe,Western Europe,Francia,Second Class,Late delivery,5,2,3,1,No,29.49446869,-98.58773041
11272,14-06-2015 12:44,2015,6,2015Q2,44,1.669999957,1.669999957,2.200000048,22,2,0.037954544,5543,Corporate,Hockey,Nike Dri-FIT Crew Sock 6 Pack,Europe,Western Europe,Francia,Standard Class,Advance shipping,3,4,-1,0,Yes,40.60063934,-73.76037598
11146,,,,NaT,22,0.430000007,0.430000007,0.439999998,22,1,0.019545455,6616,Corporate,Hockey,Nike Dri-FIT Crew Sock 6 Pack,Europe,Southern Europe,Italia,Standard Class,Advance shipping,2,4,-2,0,Yes,33.14486313,-117.1681213
10953,,,,NaT,110,28.70999908,28.70999908,11,22,5,0.260999992,5921,Corporate,Hockey,Nike Dri-FIT Crew Sock 6 Pack,Europe,Northern Europe,Reino Unido,Second Class,Late delivery,4,2,2,1,No,18.20183182,-66.37057495
10944,,,,NaT,88,19.95999908,19.95999908,4.840000153,22,4,0.226818171,10808,Consumer,Hockey,Nike Dri-FIT Crew Sock 6 Pack,Europe,Southern Europe,Italia,Standard Class,Late delivery,5,4,1,1,No,34.35849762,-117.6262817
10763,,,,NaT,66,23,23,2.640000105,22,3,0.348484848,809,Consumer,Hockey,Nike Dri-FIT Crew Sock 6 Pack,Europe,Western Europe,Países Bajos,Standard Class,Shipping on time,4,4,0,0,Yes,18.22711754,-66.0459137
10234,30-05-2015 09:04,2015,5,2015Q2,44,10.81000042,10.81000042,2.420000076,22,2,0.245681828,7913,Consumer,Hockey,Nike Dri-FIT Crew Sock 6 Pack,LATAM,South America,Brasil,Same Day,Shipping on time,0,0,0,0,Yes,18.22851944,-66.37050629
10089,28-05-2015 06:16,2015,5,2015Q2,44,14.3199997,14.3199997,3.079999924,22,2,0.325454539,12183,Corporate,Hockey,Nike Dri-FIT Crew Sock 6 Pack,LATAM,South America,Brasil,First Class,Late delivery,2,1,1,1,No,18.21935463,-66.37055969
9563,20-05-2015 13:59,2015,5,2015Q2,44,2.799999952,2.799999952,3.960000038,22,2,0.063636363,245,Consumer,Hockey,Nike Dri-FIT Crew Sock 6 Pack,LATAM,Central America,México,Second Class,Late delivery,4,2,2,1,No,40.92575073,-73.87052155
9491,19-05-2015 12:46,2015,5,2015Q2,22,-36.27999878,-36.27999878,0.660000026,22,1,-1.649090854,4642,Corporate,Hockey,Nike Dri-FIT Crew Sock 6 Pack,LATAM,Central America,México,Standard Class,Advance shipping,2,4,-2,0,Yes,40.71546173,-73.99006653
9456,19-05-2015 00:30,2015,5,2015Q2,88,-130.9400024,-130.9400024,6.159999847,22,4,-1.487954573,11921,Corporate,Hockey,Nike Dri-FIT Crew Sock 6 Pack,LATAM,South America,Colombia,Standard Class,Advance shipping,2,4,-2,0,Yes,45.59003067,-122.7145844
9172,14-05-2015 21:00,2015,5,2015Q2,110,14.52000046,14.52000046,13.19999981,22,5,0.132000004,12102,Corporate,Hockey,Nike Dri-FIT Crew Sock 6 Pack,LATAM,Central America,Honduras,Standard Class,Advance shipping,3,4,-1,0,Yes,18.22415543,-66.37052918
9120,14-05-2015 02:47,2015,5,2015Q2,44,-29.70000076,-29.70000076,4.400000095,22,2,-0.675000017,6576,Consumer,Hockey,Nike Dri-FIT Crew Sock 6 Pack,LATAM,South America,Brasil,Standard Class,Late delivery,6,4,2,1,No,18.20126724,-66.37060547
9050,13-05-2015 02:16,2015,5,2015Q2,22,10.14000034,10.14000034,0.879999995,22,1,0.460909106,8889,Consumer,Hockey,Nike Dri-FIT Crew Sock 6 Pack,LATAM,Central America,México,Standard Class,Late delivery,6,4,2,1,No,18.24476814,-66.37051392
9033,,,,NaT,66,17.55999947,17.55999947,3.299999952,22,3,0.266060598,5875,Corporate,Hockey,Nike Dri-FIT Crew Sock 6 Pack,LATAM,South America,Argentina,Second Class,Late delivery,4,2,2,1,No,39.94662857,-75.21822357
8968,,,,NaT,22,10.02999973,10.02999973,1.100000024,22,1,0.455909079,10797,Corporate,Hockey,Nike Dri-FIT Crew Sock 6 Pack,LATAM,Central America,México,Standard Class,Shipping on time,4,4,0,0,Yes,40.76031113,-111.8882217
8918,,,,NaT,44,5.809999943,5.809999943,5.28000021,22,2,0.132045453,1950,Home Office,Hockey,Nike Dri-FIT Crew Sock 6 Pack,LATAM,Central America,México,Standard Class,Shipping on time,4,4,0,0,Yes,41.6280365,-70.92701721
8870,,,,NaT,44,12.43999958,12.43999958,5.71999979,22,2,0.282727263,12340,Corporate,Hockey,Nike Dri-FIT Crew Sock 6 Pack,LATAM,South America,Brasil,Same Day,Shipping on time,0,0,0,0,Yes,18.23724365,-66.37052155
8826,,,,NaT,110,46.88999939,46.88999939,14.30000019,22,5,0.426272722,4697,Consumer,Hockey,Nike Dri-FIT Crew Sock 6 Pack,LATAM,South America,Brasil,Standard Class,Advance shipping,2,4,-2,0,Yes,18.23197174,-66.37056732
8443,,,,NaT,88,28.82999992,28.82999992,7.920000076,22,4,0.327613635,2710,Consumer,Hockey,Nike Dri-FIT Crew Sock 6 Pack,LATAM,Caribbean,Haití,Standard Class,Shipping on time,4,4,0,0,Yes,35.13623428,-106.5444183
8398,,,,NaT,88,-113.4899979,-113.4899979,8.800000191,22,4,-1.289659067,2775,Consumer,Hockey,Nike Dri-FIT Crew Sock 6 Pack,LATAM,Central America,Panamá,Second Class,Late delivery,4,2,2,1,No,18.26836968,-66.37056732
8319,,,,NaT,22,1.039999962,1.039999962,1.210000038,22,1,0.047272726,11983,Consumer,Hockey,Nike Dri-FIT Crew Sock 6 Pack,LATAM,South America,Brasil,First Class,Late delivery,2,1,1,1,No,41.6971283,-87.67146301
8170,30-04-2015 05:57,2015,4,2015Q2,44,10.47000027,10.47000027,6.599999905,22,2,0.237954552,10734,Corporate,Hockey,Nike Dri-FIT Crew Sock 6 Pack,LATAM,South America,Brasil,Standard Class,Late delivery,6,4,2,1,No,40.76358032,-73.83003998
8132,29-04-2015 16:39,2015,4,2015Q2,22,1.799999952,1.799999952,1.539999962,22,1,0.08181818,6231,Home Office,Hockey,Nike Dri-FIT Crew Sock 6 Pack,LATAM,Caribbean,Cuba,Standard Class,Advance shipping,3,4,-1,0,Yes,26.19086266,-97.69604492
7552,21-04-2015 05:27,2015,4,2015Q2,66,21.82999992,21.82999992,3.630000114,22,3,0.330757575,11352,Consumer,Hockey,Nike Dri-FIT Crew Sock 6 Pack,LATAM,Central America,México,Standard Class,Advance shipping,3,4,-1,0,Yes,18.2257576,-66.3705368
7339,18-04-2015 02:49,2015,4,2015Q2,44,15.14999962,15.14999962,7.039999962,22,2,0.344318173,8755,Consumer,Hockey,Nike Dri-FIT Crew Sock 6 Pack,LATAM,Central America,México,First Class,Late delivery,2,1,1,1,No,18.20644951,-66.37060547
6808,,,,NaT,66,22.28000069,22.28000069,4.619999886,22,3,0.337575768,12366,Consumer,Hockey,Nike Dri-FIT Crew Sock 6 Pack,LATAM,Central America,México,Standard Class,Shipping on time,4,4,0,0,Yes,44.95698166,-93.06536865
6727,,,,NaT,110,29.27000046,29.27000046,16.5,22,5,0.266090913,5805,Corporate,Hockey,Nike Dri-FIT Crew Sock 6 Pack,LATAM,Central America,México,Standard Class,Advance shipping,3,4,-1,0,Yes,18.23636627,-66.37062073
6299,,,,NaT,88,-15.48999977,-15.48999977,10.56000042,22,4,-0.176022725,6486,Consumer,Hockey,Nike Dri-FIT Crew Sock 6 Pack,LATAM,Central America,El Salvador,Second Class,Shipping canceled,5,2,3,0,No,39.69681549,-104.8411789
5562,23-03-2015 04:15,2015,3,2015Q1,66,22.52000046,22.52000046,5.940000057,22,3,0.341212128,12209,Home Office,Hockey,Nike Dri-FIT Crew Sock 6 Pack,LATAM,Caribbean,República Dominicana,Standard Class,Advance shipping,3,4,-1,0,Yes,35.24817276,-106.6763763
5421,21-03-2015 02:52,2015,3,2015Q1,110,31.22999954,31.22999954,17.60000038,22,5,0.283909087,12267,Home Office,Hockey,Nike Dri-FIT Crew Sock 6 Pack,LATAM,Caribbean,Jamaica,Second Class,Shipping on time,2,2,0,0,Yes,36.20269775,-86.98390961
5350,20-03-2015 01:59,2015,3,2015Q1,22,9.609999657,9.609999657,1.980000019,22,1,0.436818166,9285,Consumer,Hockey,Nike Dri-FIT Crew Sock 6 Pack,LATAM,Central America,México,Same Day,Shipping on time,0,0,0,0,Yes,18.28837204,-66.37059021
5109,16-03-2015 13:33,2015,3,2015Q1,22,-3.230000019,-3.230000019,2.200000048,22,1,-0.146818183,8484,Home Office,Hockey,Nike Dri-FIT Crew Sock 6 Pack,LATAM,Central America,Nicaragua,Standard Class,Late delivery,5,4,1,1,No,38.55596924,-90.27106476
4825,,,,NaT,44,6.940000057,6.940000057,7.480000019,22,2,0.157727274,1827,Home Office,Hockey,Nike Dri-FIT Crew Sock 6 Pack,LATAM,Central America,México,Standard Class,Late delivery,6,4,2,1,No,42.9666214,-78.74194336
4564,,,,NaT,88,6.739999771,6.739999771,11.43999958,22,4,0.076590906,2615,Consumer,Hockey,Nike Dri-FIT Crew Sock 6 Pack,LATAM,South America,Brasil,Standard Class,Late delivery,5,4,1,1,No,33.77404404,-117.9734497
4404,,,,NaT,88,35.15999985,35.15999985,13.19999981,22,4,0.399545453,8488,Consumer,Hockey,Nike Dri-FIT Crew Sock 6 Pack,LATAM,Central America,El Salvador,Standard Class,Late delivery,5,4,1,1,No,26.28325081,-80.09656525
3889,26-02-2015 18:08,2015,2,2015Q1,44,-12.19999981,-12.19999981,7.920000076,22,2,-0.277272723,5142,Consumer,Hockey,Nike Dri-FIT Crew Sock 6 Pack,LATAM,Caribbean,República Dominicana,Standard Class,Late delivery,5,4,1,1,No,38.97784042,-76.49318695
3833,25-02-2015 22:31,2015,2,2015Q1,66,-43.54000092,-43.54000092,6.599999905,22,3,-0.659696984,6708,Corporate,Hockey,Nike Dri-FIT Crew Sock 6 Pack,LATAM,Caribbean,Cuba,Standard Class,Shipping on time,4,4,0,0,Yes,36.91083145,-76.12958527
3747,24-02-2015 16:23,2015,2,2015Q1,110,24.64999962,24.64999962,18.70000076,22,5,0.224090906,354,Home Office,Hockey,Nike Dri-FIT Crew Sock 6 Pack,LATAM,South America,Colombia,Standard Class,Advance shipping,3,4,-1,0,Yes,18.24755096,-66.02529144
3522,21-02-2015 09:33,2015,2,2015Q1,44,-23.47999954,-23.47999954,8.800000191,22,2,-0.533636353,7108,Home Office,Hockey,Nike Dri-FIT Crew Sock 6 Pack,LATAM,Caribbean,Cuba,Standard Class,Advance shipping,3,4,-1,0,Yes,41.89604187,-87.67241669
3411,19-02-2015 18:40,2015,2,2015Q1,110,33.83000183,33.83000183,19.79999924,22,5,0.307545471,7683,Consumer,Hockey,Nike Dri-FIT Crew Sock 6 Pack,LATAM,South America,Chile,Standard Class,Advance shipping,2,4,-2,0,Yes,41.50205994,-74.01177216
3274,17-02-2015 18:40,2015,2,2015Q1,66,-40.65999985,-40.65999985,7.920000076,22,3,-0.616060604,6194,Consumer,Hockey,Nike Dri-FIT Crew Sock 6 Pack,LATAM,South America,Colombia,First Class,Late delivery,2,1,1,1,No,18.23285675,-66.37050629
3027,14-02-2015 04:08,2015,2,2015Q1,44,9.239999771,9.239999771,11,22,2,0.209999995,4029,Corporate,Hockey,Nike Dri-FIT Crew Sock 6 Pack,LATAM,Caribbean,República Dominicana,Same Day,Shipping on time,0,0,0,0,Yes,37.16918945,-76.54801178
2988,13-02-2015 14:28,2015,2,2015Q1,88,-13.89999962,-13.89999962,14.07999992,22,4,-0.157954541,1056,Home Office,Hockey,Nike Dri-FIT Crew Sock 6 Pack,LATAM,Central America,Honduras,First Class,Late delivery,2,1,1,1,No,18.22780037,-66.04343414
2986,13-02-2015 13:46,2015,2,2015Q1,88,-113.2099991,-113.2099991,14.96000004,22,4,-1.286477263,11306,Corporate,Hockey,Nike Dri-FIT Crew Sock 6 Pack,LATAM,Central America,México,First Class,Late delivery,2,1,1,1,No,25.7758522,-80.1937027
2895,,,,NaT,44,-4.96999979,-4.96999979,0,22,2,-0.112954541,11697,Corporate,Hockey,Nike Dri-FIT Crew Sock 6 Pack,LATAM,Caribbean,Cuba,Standard Class,Late delivery,6,4,2,1,No,33.52144623,-117.6862259
2886,,,,NaT,110,-44,-44,22,22,5,-0.4,4427,Corporate,Hockey,Nike Dri-FIT Crew Sock 6 Pack,LATAM,Central America,Nicaragua,Standard Class,Advance shipping,2,4,-2,0,Yes,40.03171921,-76.87709808
2863,,,,NaT,88,27.05999947,27.05999947,15.84000015,22,4,0.307499994,582,Corporate,Hockey,Nike Dri-FIT Crew Sock 6 Pack,LATAM,Caribbean,Cuba,Standard Class,Shipping on time,4,4,0,0,Yes,32.83969879,-96.60076141
2783,,,,NaT,88,14.07999992,14.07999992,17.60000038,22,4,0.159999999,2615,Consumer,Hockey,Nike Dri-FIT Crew Sock 6 Pack,LATAM,South America,Brasil,Standard Class,Shipping on time,4,4,0,0,Yes,33.77404404,-117.9734497
2710,,,,NaT,22,-0.25,-0.25,2.640000105,22,1,-0.011363636,2307,Consumer,Hockey,Nike Dri-FIT Crew Sock 6 Pack,LATAM,South America,Chile,First Class,Late delivery,2,1,1,1,No,33.68620682,-84.49389648
2643,,,,NaT,22,5.170000076,5.170000076,2.859999895,22,1,0.235000003,6560,Corporate,Hockey,Nike Dri-FIT Crew Sock 6 Pack,LATAM,South America,Brasil,First Class,Late delivery,2,1,1,1,No,18.28826523,-66.3706131
2635,,,,NaT,66,26.98999977,26.98999977,8.579999924,22,3,0.40893939,800,Consumer,Hockey,Nike Dri-FIT Crew Sock 6 Pack,LATAM,Central America,México,Standard Class,Late delivery,6,4,2,1,No,18.22408485,-66.04808044
2456,,,,NaT,88,25.73999977,25.73999977,22,22,4,0.292499997,10850,Home Office,Hockey,Nike Dri-FIT Crew Sock 6 Pack,LATAM,Central America,México,Standard Class,Advance shipping,2,4,-2,0,Yes,18.22441864,-66.3706131
2409,,,,NaT,66,20.36000061,20.36000061,9.899999619,22,3,0.308484858,12352,Consumer,Hockey,Nike Dri-FIT Crew Sock 6 Pack,LATAM,Central America,El Salvador,First Class,Late delivery,2,1,1,1,No,18.23016548,-66.37052918
2282,,,,NaT,66,13.85999966,13.85999966,10.56000042,22,3,0.209999995,5935,Corporate,Hockey,Nike Dri-FIT Crew Sock 6 Pack,LATAM,Central America,Nicaragua,First Class,Late delivery,2,1,1,1,No,39.9560318,-75.19243622
2232,,,,NaT,22,4.489999771,4.489999771,3.299999952,22,1,0.204090899,957,Corporate,Hockey,Nike Dri-FIT Crew Sock 6 Pack,LATAM,Caribbean,Cuba,Standard Class,Advance shipping,3,4,-1,0,Yes,37.93686295,-121.3020325
2016,30-01-2015 09:56,2015,1,2015Q1,66,18.62999916,18.62999916,11.22000027,22,3,0.282272715,2462,Consumer,Hockey,Nike Dri-FIT Crew Sock 6 Pack,LATAM,Central America,México,Same Day,Shipping on time,0,0,0,0,Yes,33.79627991,-118.1914597
